,text,dialect
7470,تكلمني متضايقه زعلانه تقول بديت بشي احبه اشتغلت نجحت الناس صارت تعرفني تأثيري,KW
7471,يعني ثارات الحسين تقصد,YE
7472,سألني بعضهم لماذا ضربت المقاومة الباص نزول أغلب الجنود بجوارهم تجمع كبير ضربهوطبعا النص بكائيات صاروخ الكورنيت اللي انضرب وفلوسه بما إنهم شايفينه محققش هدف رجعنا لأبسط,EG
7473,متعوده ضاقت الدنيا اقول أدري إني صح عالم غلط قروبجنونللدعم,MA
7474,مروح الطفيلة هربت باخر الدقيقة سكرت وراي,JO
7475,مين قلك اقمتهصليت ودعيت الله يخلصنا خائن ومندس ويحمي بلدنا الجهل والنفاق,JO
7476,كنا مجموعة ثانية بيكون مركزنا,AE
7477,انا مافي ظرف يسمح لي ارد عليكم واشرح بس حسابي متاح للكل يقدروا يقيموا وكل اتهام باطل الله شهيد ماعندي اكتر كدة,SD
7478,شنو عندي شغل الرد مسجات التويتر فتح لايف حنان جابر,KW
7479,هيصومو بكرة العيد عندنا بكره,AE
7480,شجع الزعيم وأنت ساكت فكرتك أنقرضت اللي البارحة وين طلعت,AE
7481,البحرين حاول الانتحار ضبطه بمخدرات جسر الملك فهد,BH
7482,الله يبارك فيك ابو عبدالعزيز بطلالثانيلايكلمني,SA
7483,ايوه ام بي سي مصر جننوا بكميه الاعلانات المسلسلات والبرامج الحسنه الوحيده اللي مصبرانا الاعلانات المصريه دمها خفيف,YE
7484,ههههههه مستحيل ملكنا كلنا وراه وبالروح بنفديالله يحفظه ابو حسين,JO
7485,اللي محتاج لازم يسوونله صندوق يساعدونه يعطونه دارسين سبب حاجته القروض مختلط الحابل بالنابلمادري اصلا كويتي مو ماخذ قرض هالاساس شلون نعرف منو محتاج ومنو مو محتاجومانقدر نسقط القروض ناس خذت الفناس الفوناس مثلا اخذت,KW
7486,صراحهكلميني بعطيج رقمي واكلمج بس ماتحبين اقولج بالحياة مو ضروري نعيش يا ابيض اسود انتي كنتي اسود والحين ابيض منطقة وسط رماديه مريحه حيل تخلين درجة الرمادي الرمادي يناسبج,KW
7487,الاسلوب مو مال مدرس كلش,KW
7488,الهاشتاج مش ظاهر ال اللي بتظهرلك تدوس بيظهر الأول غريب,EG
7489,وماحد يسأل الكائن جاء للانتقالي رمشة طب بنغازي,LY
7490,مليشيا الزاويه المليشيات اللي جايه بتحمي طرابلس شويه فجروا محطة كهرباء الزاويه لانهم رافضين طرح الاحمال طرابلس فهمتوا تعالوا فهموني,LY
7491,مرحبا نتواصل وياج وانت قافله الخاص,IQ
7492,محمود ليه وضع استثنائي الجهاز بس مش نائب رسمي مفيش حاجة اسمها عميد نائب الوكلاء لواءات,EG
7493,الناس اللي بتتكلم فوايد الغربة عندي سؤال تعلمون معاناة الشطافة دول الخليج منتصف النهار,EG
7494,استغرب ممن يتفلسف ويقول اليمن عبر التاريخ الله يخليلك اللي جابوك فين جبت هالكلام,YE
7495,فكرة اعتبروني اخوكم وهالفتاة اعتبرو انكم شفتوها زي بس زواج جامعة مكان اخوكم رايح,SA
7496,سب وشتم بالمنشن حقين قناة بدايه عشاق الهز والتميلح,SA
7497,ماقالوش مخترق المشلكة قالوا مزور,LY
7498,عندي ناس اتخيل تمر لحظه بدون اكلمهم والحين ودعاية اليوتيوب,KW
7499,عشا احنا بلد قانون ويمشي الجميع شرط ينحبس عشا مطعم الشعاع,BH
7500,عندنا بس ذكور هاي السنة قليل,IQ
7501,يااحرية عبد الباسط كيالي مواليد خطفوه العفاريت الزرق حمص المدينة بتاريخ محمد كيالي مواليد,SY
7502,ايه وقريبا هالكرتونة حاول العالم يرقع الشعب السوري رح يحرقها ويحرق كذبة القوة والممانعة اللي متغطي,SY
7503,اللي يزعل تغريدهطبه تعور راسك معاه,AE
7504,يالله تسلمي اختي جنات,YE
7505,سعيدة للناس الما بترد المتابعة,SD
7506,اللي يحب يشاركنا تحدي السلسلة الأطول,KW
7507,لانك رقيقه الحس تسلمي,YE
7508,اطلع ياخي أخوانكأقلع حقك سجانكأرفع صوتك أقرا بيانكدي الحرية عشاني عشانككنكش بي اسنانكياما بكينادمعنا شرقناعشان ننجمه وننسى ارقناموكبابريل القوة الخرطوم جوهمدنالسودانتنتفض,SD
7509,لعنة الله عليهم فعلا اللي مايخاف ربي اتخاف,LY
7510,كلام اهبل شفت الدعاء زمان فيديو رسوم متحركه امكن جابه,YE
7511,انهم كلهم سراقين الجضران الصغير سرق بروحه والجضران الكبير عندا شركاء كبار وحاكمين ليبيا للاسف,LY
7512,عائضالقرني انت الكسباندين مفصل مقاسكفتاوى اللي يحبها مزاجكالحرام محلل لعيونكما تبي تصلي يهمكما تبي تصوم عذرك معكتبي تسكر عادي جداالدين يسر يالغالي وبارك الله الغالي سلمان اللي يسره لكمثكلتكمامهاتكم,AE
7513,ودي افـزع واتجمل دامـني مـتـعـافيلو امـوري ماتجـيني دايما فـي شـفي والله أني ماقضي لي لزوم سنـافيكن راس طويق راسي والبسيطه كفي,KW
7514,لازم تدفع حساب سنتين قدام,AE
7515,راسي ياعمير الشرف لنا الله يرفع قدرك,SA
7516,ههههههههههههههه عادي ضحكتهم تخليك تضحك,MA
7517,حظي بس اغسل السيارة وبعرفه,JO
7518,عيل ترامب بيقابل محسوب فضيحه قول,QA
7519,اكبر منك سنين بس اتذكر,IQ
7520,شي مألوف ويشعر بغربه,YE
7521,غلانفطعمانيكفي والا نزيد,OM
7522,ياااحرية محمد سمير الرفاعي ادلب مواليد بيشتغل حلاق ساكن بالشام اعتقلوه العفاريت الزرق بيته,SY
7523,ميوشتي عيد حب وانتي فرحة يارب,LB
7524,ربي يحفظك ويحفظ لك أحبابك,LB
7525,نرفضتكريمليناعناباي والله هدول عصابه يعني عطوفته يطلع قرار تعينها جديد شو بكون قصده مستغبي الشعب مستطقعه مستخريه,JO
7526,موش حيلحق خلاص المدبر مدبر وقع أسير وصوروه الأبطال طريقتهم,YE
7527,خفوا علينا عمان تلانا قايله مسوين بالتناوبسلامتك,OM
7528,اكيد تقولي هك لان مش فيك انا نحلفلك الشتم تعرضتلو سهيلة فانز حنان تعدا الخطوط وروحي شوفي ردنا عليهم,DZ
7529,اني نطيته كله وخليتها تنطيني كد مصروفي وظليت هيج تقريبا سنه وبعدين كلتلي كافي ماما تسوين هيج ههههه فدوة للمامات الله يخليهم النا,IQ
7530,إسرائيلتحترقمن الوناسه ودي اتفل علييهم بس اخاف تطفي النار,OM
7531,اتضايق شفت شخص اسمي ومتخلف احس قاعد يخرب سمعة اسمي,SA
7532,كثر الوجيه البارده بالكويت وللحين الجو,KW
7533,الدنيا تغر وتضر وتمر,TN
7534,اسطنبول تركيا امها وابوها,BH
7535,البيت شفت شي بيت حيطات اربع,PL
7536,الصور الموجودة التغريدة دي جبل مرة دي مناطق البرازيل جبل مرة اجمل كدة بكتير ارجو تحري الدقة وعايزين مصدر للمعلومة كمان,SD
7537,صفالك زمانك يـا ظامـــــياشرب يحوس الطين صافيها زان لك يا صاح دامييا سرع تعترض دربك بلاويهـــا,SA
7538,أيام سودا هيشوفها العالم يد الحج ده,EG
7539,الله المستعان وهم عيال الوطن الوزير وغير الوزير تطمن بكره بيروح حاله حال غيره,QA
7540,هلاك ضياع لمقدرات الوطن اقسم بالله هادا اللي بصير,JO
7541,هتنوروني كلكم وانشالله اقدر أتصور الكل هدا شرف لي يكفيني وجودكم ومحبتكم والله,JO
7542,اهاااااا يعني انتو غلب لانك انت والشله اللي تقامز بتويتر تعرفون انقلاب وانكم تكلمتو غيبت شمسكم ماغيبت شمس المشايخ والامراء اللي فيهم خير ورجال وتكلمو لاكن اللي مثلك تنطبق عليكم مقولة عمرر ابن العاص رجالهم غلب,QA
7543,والله والكوبه فيكم كلكم ماعندكم السنه الحريم تلايط انت وياه وارجعوا البسوا عبايات حريمكم ياعيال خنور واحنا علمناكم احجامكم وقعة خنور سود الله وجيهكم سوادها هذي اقوالكم بس منتو بكفو استحوا وجبهكم جدودكم لبسناهم العبي الروع والدور جايكم,QA
7544,كللل تبن والله ترسل مية تغريده ماتقدر تزرع فتنه بينا اميرنا تميم المجد انت كلب السكيك,QA
7545,زياد محمد الدايه الحبوش حرستا عمره سنهمتزوج وماعندو ولاد اعتقلوه العفاريت الزرق حرستا بتاريخ,SY
7546,انا بتعشي الجوع مدري وش تقولين,SA
7547,يبي رتويت لساعه واحده,SA
7548,الواحد هالايام مايبي الصحه والعافيه وانه يعرف شنو يلبس صيفي شتوي,SA
7549,انا اسف بنزل مزاجك وش تبين انزل طال عمرك,SA
