,text,dialect
6270,ترامب يقول لايران اكيد تمزحوا وبالغلط ههههه,YE
6271,يعني نقدر نركن,YE
6272,وربك يحب يشوفك دائمآ مبتسم,YE
6273,هااااام وانسانيلمن متواجد محافظه اب مطلوب فصيله دم لحاله حياه موت مستشفي المنار جوار ستي ماكسيرجي التعاون,YE
6274,فعلا تغريدة قبيحة عنصرية,YE
6275,يعني مشي خاضعه لدول التحالف السعوديه الامارات ووصايتهم,YE
6276,لنا الظاهر افعال واقول الاخرين مافي الباطن فلله امره,YE
6277,الحياة محتاجه منك قلب صغير طول حاضر معاها وقتها بتعطيك نيتك,YE
6278,الرمح غالي والفريسة ذبــابــهحامد,YE
6279,تتربع وتتكلم ربك تحكي اللي بقلبك ويا حلوها ذيك الدموع اللي تنزل لربك تنام بعدها وتصحى والدنيا حلوه بعيونك,YE
6280,قنا طلعت للشعب بنفسك جا يقلي,YE
6281,الهشتاق فبرايرنكبةوطن,YE
6282,شلوك يا وسام انا اوريك صدق يا نجمه طيب قلي معانا وهابي بني جنسه ينفع,YE
6283,أقلها خلي أتباع عبملك يتصوروا جنب الطرقات بدل يتصوروا المقابر,YE
6284,يسعد مسائكم بالخير والعافيه متابعيني,YE
6285,الله يسعد ايامك بالخير,YE
6286,هههههههه اتخيلي يا غالية كلاب ماعندهم عهد ميثاق,YE
6287,ادخلو صاحبكم الزنزانه,YE
6288,خلك بعيد يا مسيلمه الكذاب,YE
6289,الملكينتصرلقيادهالمراهقلتلي يا عريفي وش اسم الغده هالحين نسيت,YE
6290,اناافكر انا موجود,YE
6291,حرام نقلهم سلم نفسك ياسعوديالمفروض نقلهمسلم نفسك ياروحيسلم نفسك يانخسيسلم نفسك جعلك مكسربنتاليمن,YE
6292,لاتنزل قدرك ناس تعرف القدر,YE
6293,ياعم جاك حمل الشنطه الظروف نحكم لوكانت المراءه كبيره بالسن مريضه مافيها شي يحمل الشنطه واجب مافيها شي فعيب تخليه يمسك الشنطه,YE
6294,وانتي بصحه وسلامه وينعاد بالخير يارب,YE
6295,النت ضعيف ايش المشكله ماعرف لعدم ظهور التغريدات التايم لاين,YE
6296,يووووو الله يعينهم البنات ايش بيحصل فيهم,YE
6297,انا ماذكر مرحله اذكر تمام مرحله المرحله الاطول ههههه,YE
6298,دخلك بالمؤتمر يا عميل,YE
6299,تستاهل حبيبي عزو وربي يوفقك دائما,YE
6300,انا جنب البريد المكان يارب سترك,YE
6301,يارب الخلاص شعور الضيقه ألم العزله وحشة الوحده,YE
6302,تصبح محلل سياسي وخبير استراتيجي أيام بدون معلم,YE
6303,بحده مطر الله,YE
6304,هههههههه كذب نظام المحمدين,YE
6305,ماعمر التواضع نقص قيمه انسان وماعمر التكبر اعطى عمر,YE
6306,عجبتني فكره المعرض والعرض,YE
6307,شراره النصر ياذن الله,YE
6308,والله تعبت الناس الكلام,YE
6309,ممكن ادا متابعينه قليل,YE
6310,هههه شي رجعوا حقوق الناس ومعاشتهمولو انت رجل تعال احبسني,YE
6311,ناس مشاعرها كذابه وناس مشاعرها بتنطقش,YE
6312,ليش مافعلبيحارب وصامد,YE
6313,انا معلقه كلامك صاحبه التغريده قالت تغريدتها مالها علاقه بالسياسه بالنسبه لي اكيد بربط ماوصلت عدن وووعود التحالف وشرعيته الكاذبه اش فعلوا للمناطق اللي قالوا حرروها لاشي,YE
6314,لأنه بيقدر يحاسب صح وبيحكم حكم عادل,YE
6315,الخبير سكران يا فاروق ههههه,YE
6316,فرنسا تحترم المتظاهرين عندهم ويفكو الناس شرهم,YE
6317,تصحى النوم حط ببالك يومك بيكون زي نزل المطر والشمس موجوده بترسم لك أجمل قوس قزح,YE
6318,مايهم منطقه بااليمن المهم طلع يمني,YE
6319,تمشي ببطاقة تمثلكم بعدها تعال اتكلم وطنك الجنوبيا قيف,YE
6320,يا نفسي أعيش إنسان قلبة كفة اللي بردانين كفوفة يدفوايضحك يضحك خلق الله يفرح يفرح كله معاه,YE
6321,هذي رسمه الرسام مصور جنبها مشي صوره,YE
6322,الاب يشتيله ضرب بدل مايوديهم المدرسه عيزوجهم قلبهم لعبه,YE
6323,الناس اللي محتشدين بالسبعين مصدقين أنفسكم انكم تحبوا اليمن,YE
6324,يصير شي ذكرينا,YE
6325,وانتي والله وحشتيني يا قلبيفديتك الجو لعب بنا قوي,YE
6326,يا قلبي انتي مش الدنيا احساس احنا نخلقه فينا ولازم نسمح يتمكن منا خليكي مؤمنة السعادة تجلب معاها سعادة اكبر,YE
6327,يا حلوها الناس اللي ملامحها خلقة الله مبتسمة,YE
6328,الحلاق حقه شكله موقص قمريات هههههه,YE
6329,ماله طبعك محمد سعد عبدالله أصوات يمانية عبر,YE
6330,ترقبوووووووو مايثلج صدووووووركمبنتاليمن,YE
6331,بنوكن غنيه بلفوسهاولكنكم سرقتوه الفلل والسيارات,YE
6332,صدام حسين سدك وسيد ابوك,YE
6333,تدرين كله يهون تنزلين اليمن ويقولوا ويعاملوك اساس انك سعودية ومنتي منهم,YE
6334,تطيب آلرجال وطيبها بالعرب مذكوروتبقى النوماس والطيب ماريه,YE
6335,مش برايهم ينفصلوا اليمن باذن ستضل موحده,YE
6336,تفائلوا رب الملأ مستحيل,YE
6337,رئيس مدلوز ودوله اذوه ماتخلي بلد كوكب الارض حاله ماتقدر تعيش امريكا بدون ماتدخل حرب الله يشغلها شانها ويسلمنا شرها,YE
6338,رابط البث اللي,YE
6339,طلعي كللللل اللي بقلبك وخلي الباقي علية وانا اختك,YE
6340,والله ننساه حيين,YE
6341,ترامب مين وضد مين بالضبط,YE
6342,تصبحوا خير ورضى,YE
6343,الخطه ماشي تمام بدأ الشغل المتفق الطاولة وخلف الكواليس,YE
6344,ارسله عشان الكل يشوفه,YE
6345,جينا الملعب هلالنا بيلعب,YE
6346,صح اوضح بكثير شكرا اسامه,YE
6347,فيلا قتلوكم با تحسو,YE
6348,مش قلت لكم الناس بني آدم,YE
6349,يعطوه نوبل لسلام هذي الايام اعرفوا ماله علاقه بالسلام,YE
6350,اليمن بومه,YE
6351,ماعادباقيغير دمعي ةحزني وقلت حيلتيوماعادباقي جرحك وعذابك ةجفااااك,YE
6352,اشعب الكذاب يكذب ويصدق كذبتهبس تصدقون نلومهم احنا كنا نصدقهم وهم يكذبون انهم بعسير وجيزان ونجران ونصدقهم موش وبس ونزيد نحلف انهم هناااااك,YE
6353,الكلام اللي يبرد القلب بيان يودي يجيب,YE
6354,رهيييب والله رجال ويستاهل الشكر,YE
6355,ناس وضح النقاء تدفع الباس وتموت ماتنحني للذل هامه وناس تقول وحوش الرأسوهم فلا اشتدت يحبوا السلامهوبه ناس يابن الناس ماعادهم ناسماعاد موقف كرامة,YE
6356,عادي انك تفتح شوكلاتة وتخلي القرطاس بيدك وترمي الشوكلاته بالقمامة التركيز طبعا,YE
6357,نبني أهل الطيب صرح وعلاقاتونهدم ضعوف النفوس العلاقهنخاوي أهل الجود واهل المرواتونبعد أصحاب الردى والحماقهاعجبني منقول,YE
6358,الناس المحبطة لازم الواحد يستفز مشاعرهم بس بحنيه,YE
6359,بالمناسبة ممكن تسمى الاشياء بضدها فالأعمى يقال بصير بس خلونا نكون متفائلين,YE
6360,علينا وعليكأرحب عميد,YE
6361,دق باب الوفـــا يلقى الوفــا ردهوالجيد ماينكر المعروف لـ اصحابه دق باب الجفا ياخــذ قدهوالصاع بالصاع محسوبه بحسابهاحنا درسنا الوفاء جزره مــدهنعرف شروعه وما نخطي ابد بابه يكسب الشخص إلا جنت يدهوكل واحــد ولــه قــدره ومـــرتابــه,YE
6362,مهم إخوان النكبة فبرايرنكبةوطن,YE
6363,نسيت اللي اتفنا محمد عبده زيدي أصوات يمانية عبر,YE
6364,دوس يا يولي يهمك إحنا معاك ضهرك اللعنة ذباب الكتروني لعنة الله سعود وشياطين زايد,YE
6365,ياذا المعالي معتمدي,YE
6366,إحنا الجسد اشتكى عضوا إحنا نشكي معاه يعني مثلا أزمة النيل مصر وأتيوبيا إحنا حصلت لنا أزمة المياة,YE
6367,وأنتي أحلى شي بالدنيا يا أحلى سعاد يارب ينعاد وانتي بخير وفرح وسعاده يا سعاد الروح,YE
6368,تعبنا المعروف خبناوالوقفه الطيبه جات بالساهلنصاحب اللي الطاله يصاحبناوندمح خطايا الرفيق ونسفه الجاهل,YE
6369,امين يارب وبرك الله فيكم,YE
6370,احلي لعب للدمنه والي قبالي مهزومه,YE
6371,هههه بس والله ياحمد لعبه ماتخلي لك صاحب لازم تقتل الجميع وتبقي لوحدك لتفوز لعبه مش تمام,YE
6372,غيرنا اللي عاشوا واحنا بس الضايعينمسائك,YE
6373,اش هالكلام يا أستاذ,YE
6374,هاذا شكله ثور مايفهم اهمشي شاف فيديو ونزله طول,YE
6375,مبروك عقبى الشهاده الكبرى الثانويه والعليا,YE
6376,وجمعتك وايامك احلي يا,YE
6377,دراسه علميه تصور منك,YE
6378,للأسف الاصل دعوتها,YE
6379,مش مطلوب منك تواسي اهلك وناسك بالدموع والكلام اللي احترقوا بنار هذة الحرب مطلوب منك تحطنفسك مكانهم وانت بتعرف ايش اللي لازم تسوية,YE
